"","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","Location_Canberra","Location_Adelaide","Location_Melbourne","Location_Sydney","Season_fall","Season_spring","Season_winter","Season_summer","WindGustDir_NNW","WindGustDir_SW","WindGustDir_SSW","WindGustDir_N","WindGustDir_WNW","WindGustDir_WSW","WindGustDir_ENE","WindGustDir_SE","WindGustDir_ESE","WindGustDir_W","WindGustDir_S","WindGustDir_NW","WindGustDir_NE","WindGustDir_E","WindGustDir_SSE","WindGustDir_NNE","WindDir9am_SE","WindDir9am_S","WindDir9am_N","WindDir9am_NE","WindDir9am_NW","WindDir9am_ESE","WindDir9am_SW","WindDir9am_W","WindDir9am_WSW","WindDir9am_SSW","WindDir9am_NNE","WindDir9am_WNW","WindDir9am_E","WindDir9am_NNW","WindDir9am_SSE","WindDir9am_ENE","WindDir3pm_NW","WindDir3pm_SW","WindDir3pm_SSE","WindDir3pm_WSW","WindDir3pm_N","WindDir3pm_WNW","WindDir3pm_ESE","WindDir3pm_SE","WindDir3pm_W","WindDir3pm_S","WindDir3pm_NNW","WindDir3pm_SSW","WindDir3pm_NNE","WindDir3pm_ENE","WindDir3pm_E","WindDir3pm_NE"
"6685",11.2,27.2,0,6.6,12.3,28,"ENE","N",11,13,64,17,1023.3,1018.3,1,6,16.3,25.8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6686",1.8,10.3,0.4,2.6,9.3,48,"NNW","NNW",9,28,58,50,1019.3,1019.9,0,7,5.2,9.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6687",9.4,16.3,4,2.4,1.4,59,"N","NW",28,19,80,59,996.3,997.3,2,1,11.9,15.4,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6688",19.6,31.9,2.6,8,5.7,59,"WNW","WSW",9,33,70,42,1001.2,1002.4,2,8,25.8,22,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6689",7,12.6,0.2,1.4,0.2,30,"NW","WSW",13,9,84,80,1009.4,1005.9,7,7,8.9,11.9,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6690",13.9,24.7,0.2,2.6,8.1,41,"WNW","W",13,11,85,39,1011,1006.9,6,2,14.6,24.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6691",11,19.2,0,4,4.8,24,"SSW","WSW",7,9,65,57,1019.6,1019.1,7,7,14.7,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6692",8.1,14.4,0,3.4,4.5,48,"W","S",15,24,62,45,1025.4,1025.1,7,5,10.3,13.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6693",16.7,27.1,0,7,12,48,"E","ESE",4,20,52,52,1010.4,1005.3,2,3,22.8,26.9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6694",11,18.2,0.2,5.8,12.7,30,"SW","SSW",11,17,53,42,1011.7,1011.2,1,5,13.4,16.6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6695",13.4,32.1,0,6.8,13.6,48,"NNE","N",7,15,65,29,1015.8,1009.1,1,3,17.7,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6696",5.2,22.7,0.2,4.4,12,41,"NNE","N",9,19,73,34,1025.6,1020.6,1,1,9.6,22,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6697",12,17.1,0,2.4,5.7,56,"W","WSW",24,24,55,46,1014.9,1015.1,7,7,14.4,16.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6698",15.4,27.5,0,5.7,6.8,37,"WNW","WSW",6,20,46,42,1016.1,1015.5,7,7,22.6,25.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6699",-2.4,14.7,0.2,4.2,8.6,15,"S","SW",6,11,99,50,1029.2,1026.5,2,7,0.1,14.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6700",13.8,21.1,0,1,3.4,26,"WNW","SSE",6,20,72,58,1017.7,1015.4,6,7,15.9,19.7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6701",0.2,9.6,0.2,4.2,6.8,22,"S","NNE",11,15,99,96,1026.7,1024.8,8,8,4.3,8.9,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6702",23.5,29.8,0,16.2,5.4,41,"ENE","S",9,19,59,50,1012,1011.1,7,7,26.4,26.4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6703",11.5,16.5,2.8,8,5.7,33,"WSW","SW",15,17,86,68,1027.4,1026.8,8,8,13.4,15.6,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6704",13.1,30.1,0,13.8,12.4,28,"SW","W",2,17,54,26,1018.4,1015.3,1,3,19.6,29.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6705",12.1,12.7,12,5.8,0,61,"SSW","SSW",28,37,92,87,993.4,992.4,8,8,12.3,10.4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6706",16.4,21.4,1.8,5.4,8.9,33,"SE","ESE",17,19,65,53,1021.5,1020.4,1,1,18.3,20.2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6707",6.2,15.1,0,1.8,2.1,20,"NNE","SW",2,11,81,56,1027.8,1026.5,7,2,9.3,13.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6708",15.6,26.1,1.6,1,5.5,33,"SSE","NNW",2,7,83,47,1012.8,1008.8,7,6,19,25.3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6709",12.3,19.5,1,8,7.6,48,"SW","SW",19,22,40,36,1015.5,1017.7,1,0,14.9,18.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6710",16.4,21.7,0,6.2,8.3,46,"S","SW",7,26,62,58,1022,1021.2,1,1,16.5,19.8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6711",10.8,27.3,0.4,1.4,9.9,24,"NE","NNW",9,7,44,30,1021,1018.8,3,1,20.5,26.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6712",12.2,17.4,0,4,3.6,33,"SSW","S",9,17,64,62,1021.3,1020.7,8,7,14.4,16.3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6713",14.3,24.1,0,7.6,7.6,46,"ESE","SSE",19,28,52,40,1016.5,1015,1,3,17.7,22.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6714",10.2,23.6,0.2,10,7.6,33,"NNE","WSW",11,17,46,28,1016.7,1012.9,1,1,15.1,22.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6715",11.1,23.7,0,4.2,7.9,37,"E","NE",9,13,63,35,1018.5,1015,5,1,14.4,22.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6716",19,23.5,0,6.4,0.9,37,"ESE","SE",11,15,61,45,1014,1013.9,8,7,19.1,22.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6717",12.7,15.5,1.8,0.6,0,20,"NNW","SW",6,2,74,77,1027.9,1025.2,6,5,14.9,15.1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6718",5.7,10.8,0,4,0.8,76,"N","N",35,39,65,61,1015.9,1014.6,7,7,7.6,9.4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6719",8.1,17.3,0.2,3,8.7,39,"WNW","S",19,20,70,59,1027.1,1026.8,0,1,10.4,16.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6720",2.1,10.7,0,3.4,9.4,59,"NNW","WNW",28,39,59,45,1022.2,1018.2,1,1,6.2,9.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6721",12.1,16.1,0.8,1.6,6.8,54,"W","SW",17,31,73,39,1009.4,1010.5,1,1,13.7,16.1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6722",-2.4,14.4,0.2,2.4,6.8,22,"N","NW",7,13,99,60,1022.3,1020.5,6,6,2.3,13.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6723",12.6,23.5,0,8,5.7,46,"WSW","WSW",13,24,54,49,1014.7,1013.2,1,7,17.8,21.9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6724",23.8,36.7,0.2,8,5.7,26,"SE","WSW",6,9,46,25,1010,1008,7,6,25.9,35.7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6725",13.3,19.2,0,5.6,8.1,72,"NNW","NNW",17,35,60,41,1003.1,1002.2,7,7,15.1,18,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6726",7.5,15.3,1.8,2.4,5.7,41,"N","W",9,19,85,93,1022,1020.6,1,5,11.4,12.2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6727",7.5,18.6,0,1.6,9.7,33,"N","SSE",9,13,78,46,1027.9,1026,1,4,10.1,18.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6728",15,24.6,4.8,8,6.8,52,"WNW","WNW",20,22,46,24,1008.6,1009.8,7,1,19.5,23.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6729",8.3,15.1,0,3.8,4.6,33,"W","SSE",19,2,57,42,1023,1018.9,7,4,8.9,14.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6730",12.5,21,0,4.2,8.9,61,"W","W",31,37,46,35,1007.3,1007.5,7,6,15.2,19.4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6731",9.4,24.8,0,7.6,8.9,59,"NNW","N",26,31,48,32,1016.6,1010.9,7,7,17.4,24.7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6732",26.3,32.2,0,9.6,11,41,"NNE","SW",9,20,10,38,1011.3,1011.6,7,0,29.2,29.3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6733",15.6,26,0,4.4,10.3,31,"WNW","ENE",13,19,73,47,1025.9,1022.8,1,1,19.7,24.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6734",4.1,19.9,0,5.7,8.6,20,"NE","NNW",7,7,42,29,1021.4,1017.9,7,1,14,19.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6735",7.3,17.1,0,1.2,5.2,26,"N","S",2,4,87,84,1025.5,1024,2,6,9.8,13.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6736",23.9,39.5,0,5.7,6.8,31,"W","W",4,9,37,13,1019.1,1015.8,7,6,26.2,36.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6737",1,21,0,7.2,12.4,41,"ESE","NNE",13,7,53,15,1031.5,1029.5,0,0,10.1,19.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6738",7.8,14.1,0,5.7,2.2,33,"SE","SE",17,11,63,46,1030,1027.5,5,7,10.2,12.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6739",5.8,14.2,0,5.7,7.6,20,"ENE","WNW",2,9,77,47,1026.1,1023.6,0,1,9.3,13.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6740",15.3,24.4,0,7.4,4.6,63,"NW","SW",20,43,39,76,1007.3,1005.2,7,7,19.9,19.2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6741",10.8,17.8,0,2,3.6,37,"W","WSW",13,19,75,64,1021.2,1020,7,7,13,16.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6742",19.9,25.7,3.8,5.8,4.4,46,"N","NE",17,24,74,63,1012.3,1009.9,1,7,22.3,24.3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6743",1.8,13.4,0,2.6,1.2,17,"N","SW",7,6,93,94,1024.1,1021,7,8,7.8,13,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6744",8.3,18.9,2.6,1.2,7.8,28,"W","E",20,17,78,51,1024.5,1022.2,7,7,10.4,17.2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6745",9,23.6,8.4,3.6,4.6,28,"SW","N",4,17,86,56,1025.4,1023,5,5,15.5,22,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6746",6.7,21.1,0,5.7,5.7,100,"S","NW",4,31,97,60,1016.5,1010.3,8,8,11.9,17.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6747",7.1,20.9,0,6.6,9.1,61,"N","N",46,28,43,29,1023.3,1018.3,5,7,14.5,19.6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6748",16.7,35.2,0,7.4,12,52,"E","SE",11,20,61,28,1015.6,1012.2,3,7,21.9,33.6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6749",-1.9,18.7,0,2.6,7.6,46,"N","NW",6,24,81,33,1019.4,1016.2,7,8,7.8,17.8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6750",14.4,23.7,0,5.8,10.9,57,"S","SE",17,35,60,35,1021.5,1021,5,4,16.3,22.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6751",21.1,30.2,0,7.2,6.4,33,"SSW","E",6,28,71,76,1015,1007.4,6,6,23.5,23.6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6752",13.7,21.8,0.4,8,6.8,39,"S","SE",22,15,75,37,1006.1,1007.5,8,8,13.8,19.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6753",9.2,25.9,0,5.7,8.6,39,"ENE","NNW",6,13,72,34,1022.6,1018.1,8,1,13.9,24.6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6754",8.3,21.2,0.6,2.6,7.8,41,"WNW","WNW",9,26,53,35,1013.6,1012,3,7,16.6,20.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6755",7,23.2,0,2.4,5.7,50,"NW","N",7,28,65,36,1015.1,1013.3,7,6,17.8,22.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6756",14.6,31.5,0.2,8,5.7,41,"S","NNW",6,20,84,31,1009.9,1006.5,7,1,19.1,29.1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6757",19.2,20.8,10.6,15.4,0,63,"SSE","S",11,15,91,77,1010.8,1009.2,8,8,19.2,19.7,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6758",4.4,10.5,2.2,2.8,7.2,50,"NW","WNW",30,35,82,52,1018.1,1019,3,8,7.3,9.1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6759",9.2,20.5,0,3.6,6.8,28,"NNE","W",7,13,73,46,1024.6,1023.1,4,4,12.9,19.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
